tcm_id,name,name_cn,level,path,parent_id,definition,synonyms,synonyms_cn,xref_umls,xref_snomed,xref_icd11,xref_mesh
TCM:0802006,Wind-Dampness Dispelling Drugs,祛风湿药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Interior_Warming_Drugs,TCM:0802000,"Anti-rheumatic drugs (e.g., 独活, 威灵仙, 桑寄生, 五加皮)",,,,,,
TCM:1407006,Li Medicine,黎医药,3,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Other_Ethnic_Medicines.Li_Medicine,TCM:1407000,Traditional medicine of the Li people,,,,,,
TCM:0501006,Pediatric Finger Vein Inspection,望小儿指纹,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Inspection_Diagnosis.Pediatric_Finger_Vein_Inspection,TCM:0501000,Inspection of finger veins in children,,,,,,
TCM:0406006,Traumatic Factors,外伤因素,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Etiology.Traumatic_Factors,TCM:0406000,Trauma and injury factors,,,,,,
TCM:1003006,Warming-Tonifying School,温补派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Warming_Tonifying_School,TCM:1003000,"School emphasizing warming and tonifying, represented by Zhang Jingyue",,,,,,
TCM:0301006,Intradermal Acupuncture,皮内针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Intradermal_Acupuncture,TCM:0301000,Intradermal needle therapy,,,,,,
TCM:1202006,Clearing Method,清法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Eight_Therapeutic_Methods.Clearing_Method,TCM:1202000,Clearing heat to resolve fire toxins,,,,,,
TCM:0702006,Lower Limbs,下肢,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Body_Regions.Lower_Limbs,TCM:0702000,Lower extremity regions,,,,,,
TCM:1001006,Maijing,脉经,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Maijing,TCM:1001000,Pulse Classic by Wang Shuhe,,,,,,
TCM:0205006,Syrups,糖浆剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Syrups,TCM:0205000,Syrup preparations,,,,,,
TCM:0105006,Polysaccharides,多糖类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Polysaccharides,TCM:0105000,Polysaccharide compounds,,,C0032594,,,
TCM:0203006,Tonifying Formulas,补益剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Syrups,TCM:0203000,Tonifying and nourishing formulas,,,,,,
TCM:0505006,San Jiao Differentiation,三焦辨证,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pattern_Identification.San_Jiao_Differentiation,TCM:0505000,Triple burner differentiation,,,,,,
TCM:0701006,Hand Points,手穴,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Acupoints.Hand_Points,TCM:0701000,Hand acupoints,,,,,,
TCM:1201006,Treating Different Diseases Similarly,异病同治,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.General_Treatment_Principles.Treating_Different_Diseases_Similarly,TCM:1201000,Different diseases with same treatment based on pattern,,,,,,
TCM:0101006,Fruit and Seed Drugs,果实种子类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Fruit_and_Seed_Drugs,TCM:0101000,Medicinal fruits and seeds,,,,,,
TCM:0309007,Navel Therapy,脐疗,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Other_Therapies.Navel_Therapy,TCM:0309000,Umbilical application therapy,,,,,,
TCM:0101007,Whole Herb Drugs,全草类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Whole_Herb_Drugs,TCM:0101000,Whole plant medicines,,,,,,
TCM:0105007,Essential Oils,挥发油类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Essential_Oils,TCM:0105000,Volatile oil compounds,,,C0028910,,,
TCM:0203007,Qi-Regulating Formulas,理气剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Powders,TCM:0203000,Formulas that regulate Qi,,,,,,
TCM:0205007,Powders,散剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Chinese_Patent_Medicine.Powders,TCM:0205000,Powder preparations,,,,,,
TCM:0301007,Fire Acupuncture,火针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Fire_Acupuncture,TCM:0301000,Fire needle therapy,,,,,,
TCM:0405007,Blood Stasis Constitution,血瘀质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Blood_Stasis_Constitution,TCM:0405000,Blood stasis constitution,,,,,,
TCM:0406007,Phlegm and Fluid Retention,痰饮,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Etiology.Phlegm_and_Fluid_Retention,TCM:0406000,Phlegm and fluid retention as pathogenic products,,,,,,
TCM:0505007,Fluid-Phlegm Differentiation,津液痰饮辨证,3,Traditional_Chinese_Medicine.Diagnostic_Methods.Pattern_Identification.Fluid_Phlegm_Differentiation,TCM:0505000,Fluid and phlegm pattern differentiation,,,,,,
TCM:0601007,ENT Diseases,耳鼻喉科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.ENT_Diseases,TCM:0601000,ENT diseases,,,,,,
TCM:0701007,Foot Points,足穴,3,Traditional_Chinese_Medicine.Anatomical_Concepts.Acupoints.Foot_Points,TCM:0701000,Foot acupoints,,,,,,
TCM:0602007,Blood Stasis Patterns,血瘀证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Blood_Stasis_Patterns,TCM:0602000,Blood stasis patterns,,,,,,
TCM:0603007,Pain Symptoms,疼痛症状,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Symptoms_and_Signs.Urogenital_Symptoms,TCM:0603000,Pain manifestations classified by nature and location,,,,,,
TCM:0802007,Interior-Warming Drugs,温里药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Qi_Regulating_Drugs,TCM:0802000,"Interior-warming drugs (e.g., 附子, 干姜, 肉桂, 吴茱萸, 花椒)",,,,,,
TCM:0803007,Vinegar Processing,醋制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Vinegar_Processing,TCM:0803000,Vinegar processing,,,,,,
TCM:1001007,Zhenjiu Jiayijing,针灸甲乙经,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Zhenjiu_Jiayijing,TCM:1001000,Systematic Classic of Acupuncture and Moxibustion by Huangfu Mi,,,,,,
TCM:1003007,Fire Spirit School,火神派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Fire_Spirit_School,TCM:1003000,"School emphasizing the use of aconite and warming yang, represented by Zheng Qin'an",,,,,,
TCM:1201007,Routine and Contrary Treatment,正治反治,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.General_Treatment_Principles.Routine_and_Contrary_Treatment,TCM:1201000,Treating in accordance with or contrary to the nature of the disease,,,,,,
TCM:1202007,Reducing Method,消法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Eight_Therapeutic_Methods.Reducing_Method,TCM:1202000,Reducing and dissolving masses and accumulations,,,,,,
TCM:1203007,Securing and Astringing,固涩法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Specific_Treatment_Strategies.Securing_and_Astringing,TCM:1203000,Strategies for securing and astringing to prevent leakage,,,,,,
TCM:1003008,Convergence School,汇通学派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Convergence_School,TCM:1003000,"School integrating Chinese and Western medicine, represented by Zhang Xichun and Tang Zonghai",,,,,,
TCM:0105008,Organic Acids,有机酸类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Organic_Acids,TCM:0105000,Organic acid compounds,,,,,,
TCM:1202008,Tonification Method,补法,3,Traditional_Chinese_Medicine.Treatment_Principles_and_Methods.Eight_Therapeutic_Methods.Tonification_Method,TCM:1202000,Tonifying to replenish deficiency,,,,,,
TCM:0803008,Wine Processing,酒制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Wine_Processing,TCM:0803000,Wine processing,,,,,,
TCM:0802008,Qi-Regulating Drugs,理气药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Digestive_Drugs,TCM:0802000,"Qi-regulating drugs (e.g., 陈皮, 枳实, 木香, 香附, 沉香)",,,,,,
TCM:0101008,Resin Drugs,树脂类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Resin_Drugs,TCM:0101000,Plant resins and gums,,,,,,
TCM:0602008,Qi Stagnation Patterns,气滞证,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Syndrome_Patterns.Qi_Stagnation_Patterns,TCM:0602000,Qi stagnation patterns,,,,,,
TCM:0601008,Dermatological Diseases,皮肤科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Dermatological_Diseases,TCM:0601000,Skin diseases,,,,,,
TCM:0203008,Blood-Regulating Formulas,理血剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Blood_Regulating_Formulas,TCM:0203000,Formulas that regulate blood,,,,,,
TCM:0406008,Blood Stasis,瘀血,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Etiology.Blood_Stasis,TCM:0406000,Blood stasis as a pathogenic product,,,,,,
TCM:0405008,Qi Stagnation Constitution,气郁质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Qi_Stagnation_Constitution,TCM:0405000,Qi stagnation constitution,,,,,,
TCM:0301008,Plum Blossom Needling,梅花针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Plum_Blossom_Needling,TCM:0301000,Seven-star needle therapy,,,,,,
TCM:1001008,Zhubing Yuanhou Lun,诸病源候论,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Zhubing_Yuanhou_Lun,TCM:1001000,General Treatise on the Causes and Manifestations of All Diseases by Chao Yuanfang,,,,,,
TCM:1003009,Wenbing School,温病学派,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.TCM_Schools_of_Thought.Wenbing_School,TCM:1003000,"School specializing in warm disease theory, represented by Ye Tianshi and Wu Jutong",,,,,,
TCM:0301009,Abdominal Acupuncture,腹针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Abdominal_Acupuncture,TCM:0301000,Abdominal acupuncture therapy,,,,,,
TCM:0405009,Inherited Special Constitution,特禀质,3,Traditional_Chinese_Medicine.Theoretical_Concepts.TCM_Constitution_Types.Inherited_Special_Constitution,TCM:0405000,Inherited special constitution,,,,,,
TCM:0203009,External Wind-Dispelling Formulas,疏散外风剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.External_Wind_Dispelling_Formulas,TCM:0203000,Formulas that dispel external wind,,,,,,
TCM:1001009,Beiji Qianjin Yaofang,备急千金要方,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Beiji_Qianjin_Yaofang,TCM:1001000,Essential Prescriptions Worth a Thousand Gold by Sun Simiao,,,,,,
TCM:0101009,Algae and Fungi Drugs,藻菌类药,3,Traditional_Chinese_Medicine.Materia_Medica.Herbal_Medicine.Algae_and_Fungi_Drugs,TCM:0101000,Medicinal algae and fungi,,,,,,
TCM:0802009,Digestive Drugs,消食药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Hemostatic_Drugs,TCM:0802000,"Digestive drugs (e.g., 山楂, 神曲, 麦芽, 莱菔子, 鸡内金)",,,,,,
TCM:0601009,Orthopedic Diseases,骨伤科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Orthopedic_Diseases,TCM:0601000,Orthopedic and traumatic diseases,,,,,,
TCM:0105009,Coumarins,香豆素类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Coumarins,TCM:0105000,Coumarin compounds,,,C0010206,,,
TCM:0803009,Salt Processing,盐制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Salt_Processing,TCM:0803000,Salt processing,,,,,,
TCM:1001010,Waitai Miyao,外台秘要,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Waitai_Miyao,TCM:1001000,Arcane Essentials from the Imperial Library by Wang Tao,,,,,,
TCM:0105010,Lignans,木脂素类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Lignans,TCM:0105000,Lignan compounds,,,C0064971,,,
TCM:0803010,Ginger Processing,姜制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Ginger_Processing,TCM:0803000,Ginger juice processing,,,,,,
TCM:0203010,Dampness-Treating Formulas,祛湿剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Dampness_Treating_Formulas,TCM:0203000,Formulas that eliminate dampness,,,,,,
TCM:0301010,Eye Acupuncture,眼针,3,Traditional_Chinese_Medicine.Therapeutic_Techniques.Acupuncture.Eye_Acupuncture,TCM:0301000,Eye acupuncture therapy,,,,,,
TCM:0601010,Anorectal Diseases,肛肠科病,3,Traditional_Chinese_Medicine.Diseases_and_Patterns.TCM_Disease_Entities.Anorectal_Diseases,TCM:0601000,Anorectal diseases,,,,,,
TCM:0802010,Hemostatic Drugs,止血药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Blood_Activating_Drugs,TCM:0802000,"Hemostatic drugs (e.g., 三七, 白及, 仙鹤草, 艾叶, 蒲黄)",,,,,,
TCM:0105011,Saponins,皂苷类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Saponins,TCM:0105000,Saponin compounds,,,C0036189,,,
TCM:0803011,Boiling Methods,煮制,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Processing_Methods.Boiling_Methods,TCM:0803000,Boiling and decoction processing,,,,,,
TCM:0203011,Phlegm-Treating Formulas,祛痰剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Phlegm_Treating_Formulas,TCM:0203000,Formulas that resolve phlegm,,,,,,
TCM:1001011,Wenre Lun,温热论,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Wenre_Lun,TCM:1001000,Treatise on Warm-Heat by Ye Tianshi,,,,,,
TCM:0802011,Blood-Activating Stasis-Resolving Drugs,活血化瘀药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Phlegm_Resolving_Drugs,TCM:0802000,"Blood-activating drugs (e.g., 川芎, 丹参, 桃仁, 红花, 益母草)",,,,,,
TCM:0105012,Tannins,鞣质类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Tannins,TCM:0105000,Tannin compounds,,,C0039294,,,
TCM:1001012,Piwei Lun,脾胃论,3,Traditional_Chinese_Medicine.Classical_Texts_and_Heritage.Medical_Classics.Piwei_Lun,TCM:1001000,Treatise on the Spleen and Stomach by Li Dongyuan,,,,,,
TCM:0802012,Phlegm-Resolving Drugs,化痰药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Cough_Suppressing_Drugs,TCM:0802000,"Phlegm-transforming drugs (e.g., 半夏, 天南星, 贝母, 瓜蒌, 桔梗)",,,,,,
TCM:0203012,Digestive Formulas,消食剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Digestive_Formulas,TCM:0203000,Formulas that promote digestion,,,,,,
TCM:0802013,Cough-Suppressing Asthma-Calming Drugs,止咳平喘药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Spirit_Calming_Drugs,TCM:0802000,"Antitussive and antiasthmatic drugs (e.g., 杏仁, 百部, 紫菀, 款冬花)",,,,,,
TCM:0203013,Worm-Expelling Formulas,驱虫剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Worm_Expelling_Formulas,TCM:0203000,Anthelmintic formulas,,,,,,
TCM:0105013,Quinones,醌类,3,Traditional_Chinese_Medicine.Materia_Medica.TCM_Active_Ingredients.Quinones,TCM:0105000,Quinone compounds,,,,,,
TCM:0802014,Spirit-Calming Drugs,安神药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Liver_Pacifying_Drugs,TCM:0802000,"Spirit-calming drugs (e.g., 酸枣仁, 柏子仁, 远志, 龙骨, 朱砂)",,,,,,
TCM:0203014,Astringent Formulas,固涩剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Astringent_Formulas,TCM:0203000,Formulas that astringe and secure,,,,,,
TCM:0203015,Resuscitation Formulas,开窍剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Resuscitation_Formulas,TCM:0203000,Formulas that open orifices,,,,,,
TCM:0802015,Liver-Pacifying Wind-Extinguishing Drugs,平肝息风药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Orifice_Opening_Drugs,TCM:0802000,"Liver-calming drugs (e.g., 天麻, 钩藤, 石决明, 牡蛎, 全蝎)",,,,,,
TCM:0203016,Spirit-Calming Formulas,安神剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Spirit_Calming_Formulas,TCM:0203000,Formulas that calm the spirit,,,,,,
TCM:0802016,Orifice-Opening Drugs,开窍药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs,TCM:0802000,"Orifice-opening drugs (e.g., 麝香, 石菖蒲, 冰片)",,,,,,
TCM:0802017,Tonic Drugs,补虚药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Astringent_Drugs,TCM:0802000,Tonifying drugs,,,,,,
TCM:0203017,Wind-Extinguishing Formulas,息风止痉剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Wind_Extinguishing_Formulas,TCM:0203000,Formulas that extinguish internal wind and stop spasms,,,,,,
TCM:0802018,Astringent Drugs,收涩药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.External_Use_Drugs,TCM:0802000,"Astringent drugs (e.g., 五味子, 山茱萸, 芡实, 莲子, 金樱子)",,,,,,
TCM:0203018,Dryness-Moistening Formulas,润燥剂,3,Traditional_Chinese_Medicine.Formulas_and_Preparations.Formulas_by_Function.Dryness_Moistening_Formulas,TCM:0203000,Formulas that moisten dryness,,,,,,
TCM:0802019,External-Use Drugs,外用药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.External_Use_Drugs,TCM:0802000,"Externally applied drugs (e.g., 硫黄, 雄黄, 蛇床子, 硼砂)",,,,,,
TCM:0802020,Worm-Expelling Drugs,驱虫药,3,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Worm_Expelling_Drugs,TCM:0802000,"Anthelmintic drugs (e.g., 使君子, 槟榔, 南瓜子, 鹤草芽)",,,,,,
TCM:1405101,Two Pathogens Theory,两纲学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Medical_Theory.Two_Pathogens_Theory,TCM:1405100,Theory of cold and heat as two fundamental pathogens,,,,,,
TCM:1406301,Zhuang Medicated Thread Moxibustion,壮医药线点灸,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Therapeutic_Techniques.Zhuang_Medicated_Thread_Moxibustion,TCM:1406300,Zhuang medicated thread moxibustion,,,,,,
TCM:1406201,Zhuang Herbal Drugs,壮药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Materia_Medica.Zhuang_Herbal_Drugs,TCM:1406200,Plant-based Zhuang medicines,,,,,,
TCM:1402201,Mongolian Herbal Drugs,蒙药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Materia_Medica.Mongolian_Herbal_Drugs,TCM:1402200,Plant-based Mongolian medicines,,,,,,
TCM:1404301,Dai Herbal Steam Therapy,傣医暖雅,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Therapeutic_Techniques.Dai_Herbal_Steam_Therapy,TCM:1404300,Dai herbal steam therapy,,,,,,
TCM:1403101,Four Temperaments,四种气质,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Medical_Theory.Four_Temperaments,TCM:1403100,"Theory of Sapra (Bilious), Damvi (Sanguine), Balghami (Phlegmatic), Savdai (Melancholic)",,,,,,
TCM:1406101,Three Qi Synchronization,三气同步学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Medical_Theory.Three_Qi_Synchronization,TCM:1406100,"Theory of heavenly, earthly, and human Qi synchronization",,,,,,
TCM:1404201,Dai Herbal Drugs,傣药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Materia_Medica.Dai_Herbal_Drugs,TCM:1404200,Plant-based Dai medicines,,,,,,
TCM:1403201,Uyghur Herbal Drugs,维药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Materia_Medica.Uyghur_Herbal_Drugs,TCM:1403200,Plant-based Uyghur medicines,,,,,,
TCM:0802002A,Heat-Clearing Fire-Draining Drugs,清热泻火药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs,TCM:0802002,Drugs that clear heat and drain fire from Qi level,,,,,,
TCM:1401201,Tibetan Herbal Drugs,藏药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Materia_Medica.Tibetan_Herbal_Drugs,TCM:1401200,Plant-based Tibetan medicines,,,,,,
TCM:1404101,Four Towers Theory,四塔学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Medical_Theory.Four_Towers_Theory,TCM:1404100,"Theory of earth-tower, water-tower, fire-tower, wind-tower",,,,,,
TCM:1403301,Uyghur Herbal Steam Therapy,维医药浴熏蒸,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Therapeutic_Techniques.Uyghur_Herbal_Steam_Therapy,TCM:1403300,Herbal steam and bath therapy,,,,,,
TCM:0802017A,Qi-Tonifying Drugs,补气药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs,TCM:0802017,Drugs that tonify Qi,,,,,,
TCM:1402101,Three Roots Theory,三根学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Medical_Theory.Three_Roots_Theory,TCM:1402100,"Theory of Hei (Wind), Shira (Bile), Badgan (Phlegm)",,,,,,
TCM:1405301,Miao Herbal Bath,苗医药浴,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Therapeutic_Techniques.Miao_Herbal_Bath,TCM:1405300,Miao herbal bath therapy,,,,,,
TCM:0802001A,Warm-Pungent Exterior-Releasing Drugs,辛温解表药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs,TCM:0802001,Warm-pungent drugs for exterior cold patterns,,,,,,
TCM:1401101,Three Humors Theory,三因学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Theory.Three_Humors_Theory,TCM:1401100,"Theory of rLung (Wind), mKhris-pa (Bile), Bad-kan (Phlegm)",,,,,,
TCM:1401401,Gyushi (Four Medical Tantras),四部医典,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Classics.Gyushi__Four_Medical_Tantras,TCM:1401400,The foundational text of Tibetan medicine,,,,,,
TCM:1405201,Miao Herbal Drugs,苗药植物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Materia_Medica.Miao_Herbal_Drugs,TCM:1405200,Plant-based Miao medicines,,,,,,
TCM:1401301,Tibetan Moxibustion,藏医火灸,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Therapeutic_Techniques.Tibetan_Moxibustion,TCM:1401300,Tibetan moxibustion techniques,,,,,,
TCM:1402301,Mongolian Acupuncture,蒙医针刺,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Therapeutic_Techniques.Mongolian_Acupuncture,TCM:1402300,Mongolian acupuncture techniques,,,,,,
TCM:1402302,Mongolian Bone Setting,蒙医正骨术,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Therapeutic_Techniques.Mongolian_Bone_Setting,TCM:1402300,Mongolian bone-setting techniques,,,,,,
TCM:1401402,Jingzhu Bencao,晶珠本草,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Classics.Jingzhu_Bencao,TCM:1401400,Crystal Rosary of Materia Medica,,,,,,
TCM:1402202,Mongolian Animal Drugs,蒙药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Materia_Medica.Mongolian_Animal_Drugs,TCM:1402200,Animal-based Mongolian medicines,,,,,,
TCM:1402102,Seven Elements Theory,七素学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Medical_Theory.Seven_Elements_Theory,TCM:1402100,Seven basic body elements,,,,,,
TCM:1406102,Poison-Deficiency Theory,毒虚致病学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Medical_Theory.Poison_Deficiency_Theory,TCM:1406100,Theory of toxin and deficiency as disease causes,,,,,,
TCM:1405302,Miao Bone-setting,苗医正骨,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Therapeutic_Techniques.Miao_Bone_setting,TCM:1405300,Miao bone-setting techniques,,,,,,
TCM:1405202,Miao Animal Drugs,苗药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Materia_Medica.Miao_Animal_Drugs,TCM:1405200,Animal-based Miao medicines,,,,,,
TCM:1405102,Five Meridians Theory,五经学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Medical_Theory.Five_Meridians_Theory,TCM:1405100,Miao theory of five body channels,,,,,,
TCM:1406302,Zhuang Herbal Bamboo Cupping,壮医药物竹筒拔罐,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Therapeutic_Techniques.Zhuang_Herbal_Bamboo_Cupping,TCM:1406300,Zhuang herbal bamboo cupping therapy,,,,,,
TCM:0802002B,Heat-Clearing Dampness-Drying Drugs,清热燥湿药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs,TCM:0802002,Drugs that clear heat and dry dampness,,,,,,
